transaction_id,customer_id,transaction_date,category,amount
13778,130,2025-07-09 22:34:36.136642,Sports,5.0
13779,1559,2025-09-22 22:34:36.136642,Electronics,29.56278574228703
13780,2262,2026-03-02 22:34:36.136642,Clothing,253.52837241306153
13781,3201,2024-08-25 22:34:36.136642,Clothing,147.50563636223498
13782,3725,2026-03-15 22:34:36.136642,Electronics,63.323814344244035
13783,3534,2024-10-25 22:34:36.136642,Home,77.87581952058547
13784,1804,2025-08-22 22:34:36.136642,Sports,113.02408762291576
13785,3129,2025-10-21 22:34:36.136642,Electronics,48.05860730361588
13786,4694,2024-08-14 22:34:36.136642,Sports,39.98837515765363
13787,615,2024-11-11 22:34:36.136642,Beauty,69.52192467113187
13788,3411,2024-07-29 22:34:36.136642,Beauty,12.326542839933628
13789,4519,2025-11-29 22:34:36.136642,Beauty,6.452800326955245
13790,2382,2026-01-27 22:34:36.136642,Beauty,39.1150275983824
13791,1865,2025-10-24 22:34:36.136642,Beauty,79.1184691666566
13792,1953,2026-04-26 22:34:36.136642,Home,58.06208952207168
13793,688,2025-06-14 22:34:36.136642,Home,166.74331794348984
13794,3928,2025-07-12 22:34:36.136642,Home,71.82353011428283
13795,4243,2025-11-03 22:34:36.136642,Electronics,134.64189847342612
13796,3508,2025-01-19 22:34:36.136642,Beauty,72.96752870835422
13797,2060,2025-10-07 22:34:36.136642,Sports,108.77106071051233
13798,2909,2024-12-28 22:34:36.136642,Beauty,122.30072860647734
13799,3305,2024-12-21 22:34:36.136642,Electronics,5.0
13800,2210,2025-02-23 22:34:36.136642,Electronics,86.89008345780618
13801,1618,2025-05-19 22:34:36.136642,Electronics,5.0
13802,4043,2025-01-22 22:34:36.136642,Home,11.641049687291163
13803,1900,2025-11-08 22:34:36.136642,Sports,67.28587453644468
13804,2035,2024-12-04 22:34:36.136642,Beauty,101.20580344385377
13805,3572,2026-05-30 22:34:36.136642,Electronics,302.19335716134253
13806,3974,2024-09-11 22:34:36.136642,Beauty,141.53445218961284
13807,2953,2025-02-17 22:34:36.136642,Beauty,112.80704106747554
13808,4648,2025-11-15 22:34:36.136642,Home,223.53036229772266
13809,726,2025-04-14 22:34:36.136642,Beauty,207.10441055314357
13810,3504,2024-07-27 22:34:36.136642,Clothing,96.09075877362092
13811,3528,2025-02-13 22:34:36.136642,Sports,14.605087403712686
13812,1178,2025-05-23 22:34:36.136642,Clothing,102.86864469747235
13813,4086,2026-06-07 22:34:36.136642,Home,81.70839803540412
13814,3410,2024-11-10 22:34:36.136642,Beauty,38.63839296636675
13815,2341,2024-09-20 22:34:36.136642,Sports,5.0
13816,2484,2024-11-20 22:34:36.136642,Sports,74.3056969247608
13817,4262,2025-10-23 22:34:36.136642,Beauty,57.05095471231877
13818,3042,2025-03-18 22:34:36.136642,Electronics,5.0
13819,3524,2024-08-09 22:34:36.136642,Beauty,69.92961684297245
13820,4880,2026-01-05 22:34:36.136642,Clothing,39.68497507241814
13821,1560,2025-09-29 22:34:36.136642,Sports,17.298506733801332
13822,401,2024-10-09 22:34:36.136642,Beauty,5.0
13823,4211,2024-09-08 22:34:36.136642,Clothing,46.85709468086241
13824,4447,2026-01-07 22:34:36.136642,Electronics,12.384270480294697
13825,3332,2025-06-11 22:34:36.136642,Electronics,166.70194518567325
13826,2866,2025-01-28 22:34:36.136642,Electronics,155.0891792659428
13827,4972,2025-12-13 22:34:36.136642,Electronics,74.42137777028638
13828,1250,2026-05-01 22:34:36.136642,Home,37.208838347701175
13829,614,2026-02-01 22:34:36.136642,Home,31.807587083644677
13830,4227,2024-10-03 22:34:36.136642,Home,8.63684898899417
13831,1955,2025-06-15 22:34:36.136642,Electronics,42.42678587265682
13832,4277,2026-06-01 22:34:36.136642,Electronics,262.74842610491356
13833,349,2026-04-24 22:34:36.136642,Sports,441.8808498122211
13834,2519,2026-02-10 22:34:36.136642,Beauty,6.349194611929835
13835,161,2025-01-03 22:34:36.136642,Beauty,20.4606046830223
13836,114,2025-05-23 22:34:36.136642,Home,57.55630895952268
13837,1486,2025-03-20 22:34:36.136642,Beauty,168.15682812939707
13838,1629,2026-04-20 22:34:36.136642,Home,69.66562989074998
13839,4239,2026-02-01 22:34:36.136642,Beauty,5.0
13840,3684,2024-11-15 22:34:36.136642,Sports,72.43780520522049
13841,2499,2024-07-02 22:34:36.136642,Electronics,83.16653124780926
13842,1996,2026-04-25 22:34:36.136642,Clothing,75.40862125124725
13843,2110,2025-09-17 22:34:36.136642,Sports,219.1678580362517
13844,596,2026-03-24 22:34:36.136642,Beauty,52.455172449239996
13845,940,2025-09-15 22:34:36.136642,Clothing,11.71867393321574
13846,1300,2026-04-23 22:34:36.136642,Clothing,70.06377658193335
13847,3751,2025-09-01 22:34:36.136642,Clothing,25.438174380743767
13848,1153,2025-01-31 22:34:36.136642,Electronics,5.0
13849,4460,2025-05-01 22:34:36.136642,Sports,111.69436129209285
13850,2095,2026-05-09 22:34:36.136642,Home,63.1460378033424
13851,3017,2024-06-25 22:34:36.136642,Electronics,28.878984987172768
13852,1398,2026-01-24 22:34:36.136642,Electronics,5.0
13853,2870,2026-02-22 22:34:36.136642,Home,60.47081277964506
13854,4756,2025-09-27 22:34:36.136642,Clothing,17.39095539412373
13855,1161,2025-04-29 22:34:36.136642,Clothing,76.53008466790865
13856,796,2024-08-19 22:34:36.136642,Beauty,331.3233927491129
13857,4131,2024-08-23 22:34:36.136642,Clothing,98.92729273477649
13858,2918,2024-06-29 22:34:36.136642,Beauty,40.978892731426
13859,2540,2026-06-11 22:34:36.136642,Home,25.571135743413475
13860,4354,2025-03-24 22:34:36.136642,Clothing,41.87416195421615
13861,2435,2024-09-11 22:34:36.136642,Electronics,101.14071044352872
13862,4366,2025-08-28 22:34:36.136642,Beauty,8.716726420542503
13863,2001,2025-02-09 22:34:36.136642,Sports,16.811915937274648
13864,3119,2025-09-26 22:34:36.136642,Electronics,64.85391115236418
13865,2742,2024-12-24 22:34:36.136642,Clothing,315.0393472551624
13866,954,2025-08-01 22:34:36.136642,Clothing,283.81866158613263
13867,1726,2026-03-03 22:34:36.136642,Beauty,5.0
13868,1511,2025-03-29 22:34:36.136642,Sports,82.39272899585363
13869,1587,2026-04-23 22:34:36.136642,Sports,32.316308755133896
13870,1742,2026-05-25 22:34:36.136642,Home,5.0
13871,2459,2025-04-01 22:34:36.136642,Clothing,122.101877931697
13872,2893,2025-11-04 22:34:36.136642,Home,117.81274926434287
13873,1975,2026-03-13 22:34:36.136642,Beauty,66.98129075113467
13874,1393,2026-06-12 22:34:36.136642,Clothing,84.39545160147446
13875,3338,2024-06-26 22:34:36.136642,Home,26.547754334438345
13876,2833,2025-08-25 22:34:36.136642,Home,77.85303856894117
13877,790,2026-05-20 22:34:36.136642,Beauty,5.0
13878,300,2025-07-12 22:34:36.136642,Beauty,109.79188794168924
13879,3851,2025-02-02 22:34:36.136642,Sports,5.0
13880,1322,2024-08-05 22:34:36.136642,Electronics,48.64935854232896
13881,4470,2026-03-05 22:34:36.136642,Beauty,22.280607118034148
13882,2110,2025-01-03 22:34:36.136642,Beauty,94.16964563329493
13883,2386,2024-06-26 22:34:36.136642,Clothing,21.073141260410893
13884,3447,2025-08-30 22:34:36.136642,Sports,35.17714503581508
13885,4570,2024-11-02 22:34:36.136642,Beauty,180.1155265810021
13886,4208,2025-11-27 22:34:36.136642,Home,164.15432088051028
13887,619,2024-10-31 22:34:36.136642,Home,34.208654864226915
13888,4891,2025-04-04 22:34:36.136642,Sports,16.72284545351264
13889,883,2025-09-30 22:34:36.136642,Sports,52.66882014467572
13890,1704,2026-05-09 22:34:36.136642,Clothing,11.386299624672242
13891,2796,2024-09-24 22:34:36.136642,Beauty,148.26007111073878
13892,2420,2025-10-16 22:34:36.136642,Beauty,9.291160627084299
13893,4692,2024-11-14 22:34:36.136642,Home,36.09665815623458
13894,3829,2024-12-06 22:34:36.136642,Home,214.26083208504832
13895,508,2024-09-10 22:34:36.136642,Electronics,23.85688401271902
13896,2036,2025-04-07 22:34:36.136642,Sports,45.53506877057753
13897,1418,2025-09-15 22:34:36.136642,Sports,95.78012117325974
13898,2861,2026-01-21 22:34:36.136642,Beauty,13.984733517696338
13899,3580,2025-10-07 22:34:36.136642,Electronics,178.09846415799868
13900,2386,2026-03-29 22:34:36.136642,Clothing,223.3470167876737
13901,1287,2026-04-29 22:34:36.136642,Sports,154.53567672162427
13902,926,2025-03-08 22:34:36.136642,Beauty,96.1031985856886
13903,229,2024-11-29 22:34:36.136642,Beauty,117.16745052638477
13904,1769,2024-11-11 22:34:36.136642,Beauty,266.8712498109732
13905,2422,2025-07-05 22:34:36.136642,Home,164.17664224862978
13906,4913,2025-08-18 22:34:36.136642,Beauty,257.71918561742444
13907,3257,2026-03-29 22:34:36.136642,Electronics,271.09512305072417
13908,4965,2026-05-09 22:34:36.136642,Electronics,87.35939198175659
13909,4543,2025-10-09 22:34:36.136642,Clothing,23.271251583596232
13910,3153,2024-12-23 22:34:36.136642,Home,32.580660767989514
13911,4894,2025-05-04 22:34:36.136642,Electronics,281.8585428769464
13912,1234,2026-02-07 22:34:36.136642,Beauty,120.35924574427375
13913,3036,2024-09-05 22:34:36.136642,Clothing,35.91559133135086
13914,2597,2025-07-24 22:34:36.136642,Home,202.00987277741672
13915,1310,2026-03-11 22:34:36.136642,Electronics,278.2190991011584
13916,469,2026-04-18 22:34:36.136642,Sports,138.23475492487827
13917,2417,2024-10-12 22:34:36.136642,Clothing,17.499672901396256
13918,3796,2024-11-09 22:34:36.136642,Clothing,7.430692167860317
13919,854,2025-12-17 22:34:36.136642,Home,24.310514658288863
13920,1124,2025-03-20 22:34:36.136642,Clothing,244.34258983327223
13921,1621,2024-09-27 22:34:36.136642,Home,43.13453631095929
13922,3032,2025-11-27 22:34:36.136642,Sports,171.30325410095594
13923,4821,2026-02-27 22:34:36.136642,Home,229.28371444368088
13924,3975,2025-08-12 22:34:36.136642,Clothing,5.0
13925,3030,2024-08-13 22:34:36.136642,Electronics,239.7861604214617
13926,1471,2024-12-08 22:34:36.136642,Clothing,94.68824236515707
13927,2462,2026-04-05 22:34:36.136642,Clothing,90.19593828998411
13928,93,2026-02-07 22:34:36.136642,Home,37.9503843440471
13929,1277,2025-03-17 22:34:36.136642,Home,9.288101395246652
13930,3722,2026-01-28 22:34:36.136642,Clothing,128.0202549540785
13931,4657,2024-11-09 22:34:36.136642,Electronics,30.272871995277526
13932,1657,2026-03-05 22:34:36.136642,Clothing,63.94590965437851
13933,3111,2024-07-29 22:34:36.136642,Clothing,29.96286348781944
13934,4642,2024-11-02 22:34:36.136642,Beauty,64.72255785162146
13935,3430,2024-07-01 22:34:36.136642,Electronics,53.63613639180977
13936,4874,2024-12-24 22:34:36.136642,Clothing,84.55210691141251
13937,188,2024-11-17 22:34:36.136642,Sports,96.3890258198772
13938,4704,2024-08-31 22:34:36.136642,Electronics,46.127938594836216
13939,4771,2025-02-09 22:34:36.136642,Electronics,117.72853917471342
13940,2346,2025-07-24 22:34:36.136642,Electronics,77.48203444472243
13941,1104,2025-10-03 22:34:36.136642,Electronics,26.81370459201744
13942,2227,2026-03-29 22:34:36.136642,Home,13.889346144905096
13943,1281,2026-03-14 22:34:36.136642,Electronics,41.57222935406671
13944,4314,2026-05-06 22:34:36.136642,Home,238.71605633482636
13945,4094,2025-05-25 22:34:36.136642,Electronics,60.74945127483184
13946,2315,2026-05-17 22:34:36.136642,Sports,134.8187862052997
13947,1341,2025-03-15 22:34:36.136642,Beauty,129.91965058605507
13948,591,2024-11-27 22:34:36.136642,Home,288.47936148784026
13949,679,2025-03-12 22:34:36.136642,Beauty,9.002349147052898
13950,616,2026-05-20 22:34:36.136642,Home,125.82794231683346
13951,850,2024-11-08 22:34:36.136642,Home,156.39012288241187
13952,2008,2025-01-08 22:34:36.136642,Electronics,211.63046784440604
13953,4823,2025-04-25 22:34:36.136642,Clothing,74.3523042010099
13954,4171,2026-01-19 22:34:36.136642,Electronics,13.285667235360624
13955,2785,2024-07-23 22:34:36.136642,Clothing,7.345549051187408
13956,336,2026-03-08 22:34:36.136642,Electronics,10.285195779524651
13957,804,2025-11-17 22:34:36.136642,Electronics,23.669479913828315
13958,4951,2024-09-19 22:34:36.136642,Sports,6.6200965405907075
13959,363,2025-09-07 22:34:36.136642,Sports,37.6149074523667
13960,2022,2026-06-19 22:34:36.136642,Sports,121.77503455341234
13961,2570,2025-06-06 22:34:36.136642,Beauty,101.52778384784685
13962,3031,2025-08-02 22:34:36.136642,Home,147.71680518589005
13963,2076,2025-01-10 22:34:36.136642,Home,54.15608455751912
13964,3387,2026-01-01 22:34:36.136642,Electronics,179.733655917192
13965,905,2025-07-28 22:34:36.136642,Home,87.27193812113033
13966,4459,2025-03-18 22:34:36.136642,Sports,42.989318469255124
13967,2086,2025-05-24 22:34:36.136642,Sports,6.660475043687984
13968,2712,2025-06-28 22:34:36.136642,Clothing,27.386684296057158
13969,3705,2026-01-31 22:34:36.136642,Clothing,53.83878354174038
13970,144,2025-02-17 22:34:36.136642,Beauty,39.75352032819503
13971,3650,2026-03-09 22:34:36.136642,Home,31.443973498725526
13972,3269,2026-06-11 22:34:36.136642,Clothing,20.812152371539597
13973,1070,2025-03-24 22:34:36.136642,Home,124.97733732292131
13974,2186,2025-01-21 22:34:36.136642,Clothing,65.8801530726489
13975,2538,2024-09-26 22:34:36.136642,Beauty,121.19991591094524
13976,4437,2026-01-12 22:34:36.136642,Sports,79.72879394886836
13977,302,2024-08-08 22:34:36.136642,Electronics,27.649458891032573
13978,2166,2024-11-29 22:34:36.136642,Electronics,210.34541041099448
13979,1761,2025-11-17 22:34:36.136642,Electronics,5.0
13980,4247,2026-06-11 22:34:36.136642,Electronics,182.38685755594963
13981,2655,2024-07-27 22:34:36.136642,Sports,129.04013562233658
13982,4868,2026-06-16 22:34:36.136642,Clothing,318.37647026899964
13983,1449,2026-04-24 22:34:36.136642,Beauty,32.04018524664882
13984,632,2024-07-16 22:34:36.136642,Beauty,13.590708611178828
13985,362,2024-08-01 22:34:36.136642,Electronics,100.29553445016816
13986,4192,2025-11-04 22:34:36.136642,Electronics,97.56357398208749
13987,4388,2025-05-18 22:34:36.136642,Electronics,177.03324130305916
13988,2075,2025-05-22 22:34:36.136642,Electronics,57.640715191451505
13989,4401,2025-11-09 22:34:36.136642,Home,90.97744274784148
13990,2771,2025-07-09 22:34:36.136642,Clothing,95.88660742044739
13991,2918,2026-05-27 22:34:36.136642,Electronics,7.82255340365859
13992,769,2024-09-23 22:34:36.136642,Clothing,16.692046761845507
13993,986,2025-01-09 22:34:36.136642,Beauty,39.337939408332765
13994,205,2024-10-20 22:34:36.136642,Clothing,11.935757409633139
13995,867,2025-02-21 22:34:36.136642,Home,63.668122225244126
13996,2626,2026-04-03 22:34:36.136642,Beauty,352.63244468515586
13997,662,2024-10-17 22:34:36.136642,Electronics,69.96586884672202
13998,679,2025-11-18 22:34:36.136642,Electronics,255.05231113392793
13999,300,2025-03-28 22:34:36.136642,Beauty,13.811794395594948
14000,258,2026-05-28 22:34:36.136642,Electronics,27.987527135785705
14001,2763,2025-07-22 22:34:36.136642,Electronics,66.71618198172125
14002,240,2025-06-14 22:34:36.136642,Electronics,74.19961263017589
14003,3301,2025-06-10 22:34:36.136642,Beauty,99.62271327211324
14004,3546,2026-01-18 22:34:36.136642,Home,24.84777642357942
14005,2266,2024-07-28 22:34:36.136642,Home,24.777945844474004
14006,2513,2025-10-07 22:34:36.136642,Clothing,123.1564466284784
14007,4291,2025-03-28 22:34:36.136642,Home,117.52753378350252
14008,4452,2025-09-03 22:34:36.136642,Home,197.65387126308246
14009,4661,2026-01-18 22:34:36.136642,Electronics,17.89797873926927
14010,4404,2026-06-18 22:34:36.136642,Clothing,152.63412352684617
14011,409,2024-07-25 22:34:36.136642,Home,72.88606520876921
14012,521,2026-05-10 22:34:36.136642,Clothing,38.27339262416348
14013,2533,2025-12-05 22:34:36.136642,Beauty,218.250149733231
14014,3885,2024-10-10 22:34:36.136642,Home,110.75141029574624
14015,1877,2025-10-09 22:34:36.136642,Electronics,99.59236128013656
14016,2742,2026-02-10 22:34:36.136642,Sports,91.43508860048264
14017,3533,2025-09-16 22:34:36.136642,Electronics,124.91190304364245
14018,651,2024-06-26 22:34:36.136642,Sports,98.70150502763906
14019,2845,2024-09-27 22:34:36.136642,Sports,289.3212312718584
14020,2159,2025-09-24 22:34:36.136642,Beauty,56.05194941397382
14021,2652,2024-09-14 22:34:36.136642,Home,290.69375145989807
14022,2268,2024-10-28 22:34:36.136642,Sports,97.6148926409377
14023,1029,2024-09-26 22:34:36.136642,Sports,21.289787100010958
14024,1556,2026-05-16 22:34:36.136642,Sports,39.176757173855854
14025,4765,2024-10-12 22:34:36.136642,Clothing,77.29901172535993
14026,513,2025-10-08 22:34:36.136642,Home,10.604045542642881
14027,1236,2026-03-17 22:34:36.136642,Sports,118.41731566801737
14028,119,2025-03-22 22:34:36.136642,Home,100.94509684369197
14029,4481,2025-08-14 22:34:36.136642,Clothing,84.2269810707458
14030,260,2025-08-13 22:34:36.136642,Electronics,110.48318105946852
14031,1199,2025-12-11 22:34:36.136642,Electronics,260.74981168944646
14032,2150,2025-11-30 22:34:36.136642,Sports,21.905429256386817
14033,2433,2024-10-10 22:34:36.136642,Clothing,224.89640692110422
14034,960,2025-04-24 22:34:36.136642,Electronics,5.0
14035,2949,2024-07-22 22:34:36.136642,Beauty,111.4261897431407
14036,566,2025-10-05 22:34:36.136642,Beauty,124.1433404638409
14037,4103,2024-07-14 22:34:36.136642,Beauty,46.821212900740754
14038,4964,2025-05-27 22:34:36.136642,Sports,273.74316102936365
14039,2380,2026-02-26 22:34:36.136642,Sports,20.78151863016436
14040,3451,2024-09-02 22:34:36.136642,Electronics,224.05605494521575
14041,445,2024-10-16 22:34:36.136642,Sports,32.88693673193341
14042,3540,2025-03-05 22:34:36.136642,Electronics,101.68604664791339
14043,2709,2025-10-22 22:34:36.136642,Sports,28.107945836174213
14044,2336,2024-10-14 22:34:36.136642,Clothing,174.99603307585127
14045,1036,2025-12-14 22:34:36.136642,Home,15.395924152024104
14046,3045,2026-05-17 22:34:36.136642,Beauty,91.45917281908439
14047,1287,2024-12-25 22:34:36.136642,Beauty,242.96423654259195
14048,1459,2024-12-21 22:34:36.136642,Clothing,10.711145359299836
14049,2221,2025-06-11 22:34:36.136642,Sports,341.7524581834802
14050,1631,2024-11-13 22:34:36.136642,Electronics,58.71453300367121
14051,4028,2025-10-22 22:34:36.136642,Home,7.2609553697885465
14052,3117,2025-01-14 22:34:36.136642,Electronics,423.6978932935652
14053,2955,2025-03-01 22:34:36.136642,Home,78.29723636708916
14054,4833,2025-09-14 22:34:36.136642,Electronics,51.319116613427674
14055,4513,2024-12-11 22:34:36.136642,Home,148.13211522393502
14056,264,2026-05-06 22:34:36.136642,Clothing,5.0
14057,4200,2025-02-18 22:34:36.136642,Clothing,93.12625881951007
14058,221,2025-05-25 22:34:36.136642,Clothing,99.81520236768104
14059,334,2024-09-10 22:34:36.136642,Sports,97.506575145974
14060,4514,2025-02-24 22:34:36.136642,Home,84.63115135290029
14061,1325,2025-12-16 22:34:36.136642,Electronics,46.18540420631705
14062,2683,2024-10-23 22:34:36.136642,Sports,173.6851413270867
14063,961,2026-05-27 22:34:36.136642,Home,198.68970219649194
14064,1481,2025-08-03 22:34:36.136642,Sports,14.074414026266435
14065,436,2025-12-13 22:34:36.136642,Beauty,147.68423694612576
14066,2442,2026-02-04 22:34:36.136642,Sports,191.17953495274068
14067,43,2026-02-12 22:34:36.136642,Beauty,182.81998541479265
14068,966,2026-04-21 22:34:36.136642,Sports,38.19309859214954
14069,4107,2025-10-09 22:34:36.136642,Electronics,30.78895190552161
14070,216,2026-02-12 22:34:36.136642,Beauty,44.95760359132444
14071,3236,2026-06-21 22:34:36.136642,Beauty,45.0990819365857
14072,4321,2024-12-18 22:34:36.136642,Beauty,69.45532125719144
14073,2706,2024-10-30 22:34:36.136642,Clothing,6.490724323276956
14074,773,2025-03-02 22:34:36.136642,Home,73.05868924260555
14075,1823,2024-09-01 22:34:36.136642,Home,60.95161548076206
14076,4112,2025-06-25 22:34:36.136642,Sports,16.068751385191682
14077,3156,2024-09-17 22:34:36.136642,Home,77.12961645292154
14078,3281,2025-12-21 22:34:36.136642,Sports,97.8289817924576
14079,58,2026-02-18 22:34:36.136642,Beauty,38.58157176005522
14080,4947,2025-08-09 22:34:36.136642,Home,26.986126312278024
14081,3690,2025-08-22 22:34:36.136642,Sports,5.0
14082,4744,2026-05-29 22:34:36.136642,Beauty,71.2501579718798
14083,1844,2025-05-23 22:34:36.136642,Clothing,5.06971890158648
14084,461,2025-12-02 22:34:36.136642,Electronics,70.53961013644977
14085,3661,2024-06-30 22:34:36.136642,Home,145.77917969689224
14086,969,2026-02-16 22:34:36.136642,Beauty,170.8684402100892
14087,3816,2025-12-26 22:34:36.136642,Electronics,5.0
14088,2740,2025-01-17 22:34:36.136642,Electronics,52.07748350655108
14089,290,2024-12-24 22:34:36.136642,Sports,121.13267147168405
14090,3286,2025-01-14 22:34:36.136642,Clothing,15.60907843455518
14091,1121,2026-02-09 22:34:36.136642,Sports,64.42764012932136
14092,733,2025-08-30 22:34:36.136642,Clothing,132.1608726955525
14093,3577,2025-04-01 22:34:36.136642,Electronics,15.344758288638674
14094,3783,2025-05-29 22:34:36.136642,Electronics,120.90309073318292
14095,4672,2026-04-25 22:34:36.136642,Home,371.80147892044573
14096,4938,2025-09-29 22:34:36.136642,Electronics,26.249816780128164
14097,2792,2025-02-07 22:34:36.136642,Sports,40.1308602706872
14098,2039,2024-10-19 22:34:36.136642,Sports,5.0
14099,3519,2025-04-03 22:34:36.136642,Electronics,48.50959561966253
14100,3856,2024-12-03 22:34:36.136642,Electronics,65.70184377453087
14101,4059,2025-07-08 22:34:36.136642,Clothing,35.59358666293566
14102,4436,2024-10-19 22:34:36.136642,Electronics,112.17216370593685
14103,3518,2025-12-10 22:34:36.136642,Electronics,13.22558368779335
14104,2157,2025-05-29 22:34:36.136642,Sports,108.92129837161097
14105,2878,2026-05-02 22:34:36.136642,Sports,181.29334924101119
14106,1068,2026-05-13 22:34:36.136642,Sports,60.707720220916414
14107,4438,2025-10-11 22:34:36.136642,Home,24.146066474263733
14108,3051,2025-10-02 22:34:36.136642,Clothing,208.3034403074826
14109,3921,2024-11-16 22:34:36.136642,Clothing,97.06254563879213
14110,1128,2026-05-01 22:34:36.136642,Electronics,61.63805162309713
14111,4068,2025-08-24 22:34:36.136642,Electronics,120.06819738854561
14112,991,2025-03-31 22:34:36.136642,Beauty,144.04098586449203
14113,3487,2026-01-25 22:34:36.136642,Sports,68.07487713799473
14114,4728,2026-05-12 22:34:36.136642,Clothing,392.02945436890155
14115,1426,2025-03-31 22:34:36.136642,Beauty,32.88941635289363
14116,1458,2024-09-22 22:34:36.136642,Home,43.608427833931444
14117,3455,2025-02-13 22:34:36.136642,Home,42.93386664567356
14118,1052,2025-08-14 22:34:36.136642,Sports,30.812003561035763
14119,2588,2024-12-12 22:34:36.136642,Clothing,221.84824155246315
14120,3258,2025-04-11 22:34:36.136642,Beauty,50.17715201123411
14121,2243,2026-02-13 22:34:36.136642,Electronics,9.92729800574146
14122,4868,2026-06-18 22:34:36.136642,Sports,94.33478986536782
14123,872,2025-03-11 22:34:36.136642,Sports,74.29756857709218
14124,128,2026-04-24 22:34:36.136642,Sports,149.1559545246066
14125,106,2026-01-20 22:34:36.136642,Electronics,217.28844213149924
14126,1407,2024-10-04 22:34:36.136642,Sports,159.5803877441135
14127,3795,2025-09-25 22:34:36.136642,Beauty,5.0
14128,3421,2025-02-11 22:34:36.136642,Electronics,190.78219689589037
14129,2362,2026-01-22 22:34:36.136642,Home,103.96940659645828
14130,3595,2024-12-13 22:34:36.136642,Home,147.29886598507628
14131,1001,2024-11-02 22:34:36.136642,Sports,12.735333323187254
14132,3432,2024-07-29 22:34:36.136642,Electronics,85.66001859436095
14133,4480,2024-07-21 22:34:36.136642,Beauty,111.8372473446498
14134,4113,2024-09-22 22:34:36.136642,Clothing,200.04127503816974
14135,1394,2026-01-04 22:34:36.136642,Beauty,46.92443056438466
14136,1872,2026-04-18 22:34:36.136642,Electronics,234.3414370876453
14137,1090,2024-11-07 22:34:36.136642,Electronics,182.93180508567787
14138,4982,2024-09-28 22:34:36.136642,Beauty,7.909034420764822
14139,4167,2025-12-01 22:34:36.136642,Electronics,99.08929155122972
14140,3133,2025-01-13 22:34:36.136642,Sports,183.27256759262505
14141,4540,2024-12-26 22:34:36.136642,Sports,19.552529878569484
14142,3017,2025-02-18 22:34:36.136642,Sports,84.8837410110867
14143,2531,2026-01-10 22:34:36.136642,Home,63.42951733993658
14144,3316,2025-09-18 22:34:36.136642,Electronics,344.00428115915696
14145,3893,2026-04-07 22:34:36.136642,Sports,5.0
14146,2565,2025-01-10 22:34:36.136642,Electronics,120.03736213988871
14147,1394,2025-06-24 22:34:36.136642,Clothing,40.995691268012536
14148,3093,2024-12-23 22:34:36.136642,Sports,5.0
14149,2746,2025-05-05 22:34:36.136642,Clothing,122.02835876024716
14150,721,2025-02-23 22:34:36.136642,Clothing,6.71653677468603
14151,4327,2025-08-20 22:34:36.136642,Clothing,65.51981061120392
14152,3598,2025-09-08 22:34:36.136642,Home,20.3049469534335
14153,4960,2025-02-17 22:34:36.136642,Home,94.62944756814483
14154,3766,2025-02-06 22:34:36.136642,Beauty,64.95097738740729
14155,3150,2024-10-28 22:34:36.136642,Home,225.98485253200556
14156,3881,2026-04-16 22:34:36.136642,Home,17.296185375918867
14157,4659,2024-11-18 22:34:36.136642,Home,66.4187403665274
14158,4865,2025-05-16 22:34:36.136642,Clothing,36.99936650800533
14159,290,2025-04-27 22:34:36.136642,Clothing,214.89651665521424
14160,4019,2024-07-23 22:34:36.136642,Clothing,180.59169820513915
14161,395,2025-02-04 22:34:36.136642,Clothing,33.87214940649868
14162,376,2026-05-29 22:34:36.136642,Electronics,317.7330470176819
14163,4878,2025-11-16 22:34:36.136642,Beauty,166.55382953260752
14164,2140,2025-07-10 22:34:36.136642,Clothing,173.74392869450952
14165,1975,2025-05-19 22:34:36.136642,Beauty,36.06990256956031
14166,2459,2025-09-17 22:34:36.136642,Home,217.8061522125234
14167,4502,2025-08-06 22:34:36.136642,Beauty,63.71601191755202
14168,2680,2026-04-07 22:34:36.136642,Home,46.13324367528268
14169,3610,2025-11-14 22:34:36.136642,Clothing,23.82607297908434
14170,2201,2025-02-11 22:34:36.136642,Home,351.2321915502232
14171,4397,2025-05-28 22:34:36.136642,Clothing,341.88286042579625
14172,413,2024-09-30 22:34:36.136642,Clothing,68.64572491744018
14173,1379,2024-11-22 22:34:36.136642,Beauty,393.51377440228464
14174,1094,2025-06-16 22:34:36.136642,Sports,199.6683803125463
14175,4687,2025-05-18 22:34:36.136642,Clothing,10.6852402782679
14176,711,2025-10-18 22:34:36.136642,Sports,136.20347590522158
14177,3451,2024-12-31 22:34:36.136642,Clothing,230.34619318705262
14178,3487,2024-08-30 22:34:36.136642,Clothing,66.46808190770247
14179,4893,2024-10-13 22:34:36.136642,Beauty,163.0003751221462
14180,3500,2025-07-31 22:34:36.136642,Electronics,19.0633110639355
14181,3228,2025-07-09 22:34:36.136642,Clothing,265.64396861852595
14182,1612,2026-06-19 22:34:36.136642,Electronics,186.16191976714614
14183,731,2024-08-04 22:34:36.136642,Home,26.663737269694764
14184,610,2025-07-16 22:34:36.136642,Sports,9.723894264474884
14185,2341,2025-06-06 22:34:36.136642,Home,58.18501551442326
14186,1468,2024-10-10 22:34:36.136642,Clothing,88.05764540179027
14187,1559,2025-08-23 22:34:36.136642,Beauty,41.86304203226235
14188,2520,2025-06-21 22:34:36.136642,Home,35.58367050778659
