customer_id,age,gender,location,annual_income,churned
1151,25,Male,Austin,30000.0,1
1152,18,Other,Houston,76076.22850867128,0
1153,28,Female,Houston,69545.07381170976,0
1154,21,Female,Austin,89872.97985656836,0
1155,51,Male,Miami,67788.39295914538,0
1156,45,Male,Chicago,100627.50731169843,0
1157,28,Male,Miami,46682.66866172824,0
1158,57,Female,Austin,101204.0702817098,0
1159,44,Female,Los Angeles,69231.48316598052,0
1160,31,Male,Miami,128896.5050162021,0
1161,18,Male,Seattle,91797.67524904282,0
1162,57,Female,Austin,62408.4582619606,0
1163,21,Male,Seattle,69148.17603826805,0
1164,18,Female,Austin,44772.10288960932,0
1165,45,Female,Los Angeles,78984.00407554423,0
1166,59,Female,Seattle,62395.095490470114,0
1167,48,Male,Seattle,88104.20720897567,0
1168,40,Male,New York,36550.021060489315,0
1169,40,Female,Houston,61758.18010902402,0
1170,43,Female,Seattle,41011.971349633386,0
1171,42,Male,Houston,42566.46440440453,0
1172,37,Male,Austin,85151.25418164309,0
1173,36,Female,Chicago,98112.65845418209,0
1174,34,Female,Miami,30000.0,0
1175,27,Female,New York,116546.86328571019,0
1176,32,Other,Austin,105102.17859288258,0
1177,18,Male,Los Angeles,36333.106931583156,0
1178,34,Male,Chicago,90671.08818732113,0
1179,25,Female,New York,58495.35020438561,0
1180,23,Female,New York,67547.48582674003,0
1181,36,Male,Austin,85051.36394086447,0
1182,48,Male,Los Angeles,81999.89630347554,0
1183,44,Female,Los Angeles,55675.09521832378,0
1184,19,Male,Houston,55569.19233083219,0
1185,25,Male,Miami,57044.33739732092,0
1186,44,Female,Austin,98570.68946041154,0
1187,25,Female,Chicago,30000.0,0
1188,32,Female,Miami,65952.14865237374,0
1189,40,Male,Chicago,109313.67262152636,0
1190,25,Female,New York,87592.58877270352,0
1191,36,Female,Seattle,96274.10137915914,0
1192,21,Female,Seattle,66298.53469402945,0
1193,28,Female,Austin,40910.92050684884,0
1194,38,Male,Los Angeles,71392.18892676411,0
1195,19,Male,Los Angeles,52776.61152081053,0
1196,39,Male,New York,125767.16281821439,0
1197,34,Male,New York,66045.57935981554,0
1198,40,Female,Chicago,85936.47482762442,0
1199,37,Female,New York,112559.80087869852,0
1200,48,Female,Austin,42581.270433336394,0
1201,36,Female,Chicago,30000.0,1
1202,30,Male,Miami,82250.34373532774,0
1203,36,Male,Los Angeles,86958.1848945907,0
1204,40,Male,Los Angeles,59647.57997482068,0
1205,35,Male,Seattle,41093.669221421835,0
1206,35,Male,Seattle,77745.47763927322,0
1207,27,Female,Austin,69406.33344307236,0
1208,28,Other,Los Angeles,78055.0357708073,0
1209,20,Male,Austin,41676.103419465166,1
1210,52,Male,Miami,78119.88966261497,0
1211,22,Female,Miami,90488.38412031141,0
1212,28,Male,Houston,32352.79777537696,0
1213,27,Female,Chicago,106510.41521661391,0
1214,43,Female,Seattle,76362.3193554422,0
1215,32,Female,Chicago,91273.61214787657,0
1216,47,Male,Seattle,38026.734281686455,0
1217,28,Female,Houston,87064.62470943718,0
1218,37,Male,Los Angeles,30000.0,0
1219,26,Female,Austin,46293.8343333729,0
1220,56,Male,Chicago,76584.18571256779,0
1221,23,Male,Seattle,63101.24586519087,0
1222,38,Female,Chicago,70687.4292193057,0
1223,41,Female,Los Angeles,118184.67108427799,0
1224,39,Female,Austin,70295.35793306485,0
1225,33,Female,New York,87742.54297193966,0
1226,33,Female,Seattle,68330.85178010272,0
1227,35,Male,New York,67590.38242080776,0
1228,33,Female,Houston,45543.30433176644,0
1229,44,Female,Austin,79203.0556368242,0
1230,57,Female,Miami,133386.9854671485,1
1231,29,Female,Chicago,72196.5743335807,0
1232,21,Male,Seattle,63324.79996963857,0
1233,34,Female,Chicago,98503.51400130766,0
1234,60,Male,Houston,95570.06874903824,0
1235,26,Male,Houston,80976.43492821897,0
1236,51,Female,Chicago,62290.77965126886,0
1237,51,Male,Seattle,98610.6864911031,0
1238,29,Female,Austin,73023.25003529881,0
1239,40,Male,Los Angeles,92844.01005394736,0
1240,51,Male,Austin,49517.56400458648,0
1241,31,Female,Los Angeles,55332.25229628032,0
1242,32,Female,Miami,72422.00019621383,0
1243,29,Female,Austin,39119.81836203802,0
1244,24,Female,Chicago,60752.4738632994,0
1245,28,Female,Chicago,38011.52621719554,0
1246,22,Male,Seattle,31381.18212209329,0
1247,35,Male,Chicago,130899.81691165999,0
1248,27,Male,Seattle,54775.63097034958,0
1249,37,Female,Chicago,56974.176785304466,0
1250,19,Female,Houston,72005.47747497856,0
1251,38,Male,New York,43456.56168962509,0
1252,43,Female,Chicago,57458.29817785675,0
1253,18,Female,New York,115860.22921253619,0
1254,38,Male,Los Angeles,78952.48957228118,0
1255,47,Male,Miami,94652.0435608033,0
1256,22,Female,Austin,109339.8258333737,1
1257,51,Female,Austin,75266.23715909844,0
1258,39,Female,Los Angeles,64468.8623362145,0
1259,27,Male,Chicago,34153.63855904257,0
1260,34,Other,Austin,60427.66383063384,0
1261,40,Male,Seattle,65937.55589160878,0
1262,35,Male,Los Angeles,49818.049758521825,0
1263,40,Other,Houston,108630.63523428436,0
1264,25,Male,New York,97557.36407051276,0
1265,36,Female,Seattle,94638.55435190913,0
1266,20,Male,Austin,67094.93399353055,0
1267,33,Female,Seattle,44174.203733645074,0
1268,25,Female,Chicago,103200.03785542751,0
1269,27,Male,Houston,78384.03211685957,0
1270,47,Female,New York,89327.05930885687,0
1271,45,Male,Houston,85481.18336457553,0
1272,41,Female,Los Angeles,77765.68135892913,0
1273,24,Male,Chicago,119990.39541270523,0
1274,31,Male,Seattle,53565.15819174881,0
1275,47,Male,Seattle,62276.76120397032,0
1276,36,Male,Los Angeles,111028.96504388304,0
1277,58,Female,Seattle,72051.58538768513,0
1278,38,Male,Miami,66851.66416301207,0
1279,36,Male,Chicago,63674.82163003058,0
1280,31,Male,Los Angeles,86982.56532359397,1
1281,36,Male,Chicago,64267.879347797796,0
1282,33,Female,New York,61461.16669959259,0
1283,42,Other,Chicago,86570.39041000087,0
1284,44,Male,Chicago,72331.42915970094,0
1285,27,Female,New York,44763.825243637984,0
1286,21,Female,Los Angeles,70800.41044088095,0
1287,18,Male,Chicago,104863.2875490694,0
1288,40,Female,Houston,89132.65364779059,0
1289,23,Female,Chicago,107949.49178559071,0
1290,18,Female,Los Angeles,51717.50177143639,1
1291,38,Female,Seattle,96755.74436867578,0
1292,59,Male,Austin,53787.07835089652,0
1293,34,Female,New York,39190.176973476424,0
1294,43,Female,Seattle,49923.4070815389,0
1295,35,Female,Los Angeles,73285.25658486159,1
1296,34,Female,Miami,95698.788745587,0
1297,44,Male,Austin,77760.39111466412,0
1298,32,Other,Seattle,66167.95801582772,0
1299,37,Female,Chicago,44194.715000339995,0
1300,38,Male,Austin,87633.2832891563,0
1301,28,Male,Chicago,94090.5658947329,0
1302,44,Female,New York,77457.09016315972,0
1303,33,Male,Chicago,43692.03440026213,0
1304,27,Male,Austin,90217.72824213844,0
1305,40,Male,Houston,100681.11856486883,0
1306,26,Male,Houston,108325.421799445,0
1307,35,Male,Seattle,59057.57485685708,0
1308,34,Male,Los Angeles,80907.62139502997,0
1309,45,Male,New York,56636.70604943538,0
1310,39,Female,Miami,46940.9641055394,0
1311,34,Female,Seattle,109580.10445708325,0
1312,43,Male,Los Angeles,84114.17986693002,0
1313,48,Male,New York,102318.69079110822,0
1314,40,Female,Austin,39379.37274822519,0
1315,35,Male,New York,77210.47687272585,0
1316,21,Male,Austin,82707.47665374518,1
1317,24,Male,Seattle,49195.534428384315,0
1318,31,Female,Los Angeles,107195.96165063002,0
1319,28,Female,Los Angeles,63861.99706113577,0
1320,33,Female,Chicago,81340.8823029373,0
1321,35,Female,Miami,56243.540433708324,0
1322,40,Female,Houston,40139.81205357397,0
1323,34,Male,Chicago,92826.50235460792,0
1324,39,Female,New York,79476.77618510893,0
1325,35,Male,Miami,75931.29217799474,0
1326,18,Female,Miami,63045.7836225514,0
1327,25,Female,Los Angeles,78795.74108299006,0
1328,33,Female,Miami,101655.93594056042,0
1329,22,Male,Seattle,52904.76152152121,0
1330,40,Male,Miami,84006.81649972228,0
1331,50,Female,New York,75062.2562752265,0
1332,47,Female,Seattle,65389.63565760155,0
1333,32,Female,Seattle,30000.0,0
1334,49,Male,Chicago,69700.18716110404,1
1335,36,Female,Miami,86817.21311521652,0
1336,31,Female,Los Angeles,78099.31047687269,0
1337,28,Female,Austin,34033.15006522471,0
1338,31,Female,Chicago,101176.37868634157,0
1339,31,Female,Los Angeles,111198.00413236863,0
1340,36,Female,Miami,67262.5675254614,0
1341,36,Female,Chicago,127776.90852062857,0
1342,35,Other,Miami,49261.24512744705,0
1343,39,Male,New York,38197.52543075569,0
1344,46,Male,Chicago,44629.45494232795,0
1345,44,Female,Los Angeles,76128.46929111503,0
1346,20,Female,New York,30000.0,0
1347,18,Female,Houston,62227.17866977161,0
1348,44,Female,Los Angeles,143363.7583381297,0
1349,21,Male,Austin,32404.3897750065,0
1350,32,Female,Miami,56322.26226041739,0
1351,23,Female,Los Angeles,44098.292498152434,0
1352,18,Male,Houston,62879.571642900846,0
1353,40,Male,Los Angeles,61296.07198601321,0
1354,42,Female,New York,53260.969256676326,0
1355,29,Male,Seattle,66092.38099076302,0
1356,18,Female,Los Angeles,85830.13973878793,0
1357,29,Male,Chicago,104633.64599503163,0
1358,38,Female,Austin,62889.3628471632,0
1359,20,Female,Houston,70144.62902521799,0
1360,36,Female,Los Angeles,81581.39570949276,0
1361,34,Male,Houston,39105.53958423759,0
1362,40,Female,Seattle,66183.72497095061,0
1363,36,Male,New York,57361.737554684754,0
1364,25,Male,Chicago,93798.32434397136,0
1365,46,Other,Miami,113795.6362996458,0
1366,33,Female,Los Angeles,50573.43667092429,0
1367,34,Female,New York,101999.75575301894,0
1368,25,Male,Houston,33540.68892146425,0
1369,30,Male,Seattle,75016.8421160618,0
1370,26,Male,Austin,76499.92023931607,0
1371,33,Female,Houston,32902.13890382636,0
1372,52,Female,Austin,49289.33046020546,0
1373,21,Female,Seattle,46856.97886326721,0
1374,18,Female,Austin,37215.01926224931,0
1375,49,Male,Seattle,30000.0,0
1376,32,Male,New York,64818.763794218095,0
1377,28,Male,Los Angeles,67830.65412981916,0
1378,45,Male,Miami,67634.36318486475,0
1379,28,Male,Los Angeles,89142.65261159629,0
1380,53,Female,Chicago,30000.0,0
1381,41,Male,Los Angeles,60473.7470530225,0
1382,30,Female,Seattle,133999.4476463609,0
1383,56,Male,Seattle,92168.89782406969,0
1384,28,Other,Chicago,92311.5917306924,0
1385,42,Female,Houston,44585.13845293148,0
1386,37,Female,Seattle,65102.40239200879,0
1387,48,Male,Chicago,30000.0,0
1388,50,Female,Seattle,84637.05768260456,0
1389,35,Female,Miami,105007.47671724422,0
1390,27,Male,Seattle,33755.059776449096,0
1391,39,Male,New York,41027.89194316068,0
1392,28,Male,Chicago,69199.29916239441,1
1393,55,Female,Austin,73832.35004702564,0
1394,36,Female,Los Angeles,56456.86302382028,0
1395,31,Female,Chicago,49615.76052143604,0
1396,36,Male,Houston,49883.56841964677,0
1397,21,Male,Seattle,68774.22015463005,0
1398,25,Female,Chicago,84653.42983663405,0
1399,47,Male,Miami,68767.44389072325,0
1400,28,Female,Chicago,66378.50518542765,0
1401,24,Female,Miami,30000.0,0
1402,40,Male,Seattle,91676.46688428955,0
1403,46,Female,Los Angeles,68715.2455500769,0
1404,42,Male,Seattle,59084.34421033667,0
1405,44,Female,Houston,76378.4585109425,0
1406,27,Male,New York,48904.753576127296,0
1407,20,Female,Los Angeles,59603.51804810751,0
1408,50,Male,Los Angeles,72689.69110187308,0
1409,31,Male,New York,53036.13265821419,0
1410,32,Female,Chicago,30000.0,0
1411,48,Male,Seattle,30000.0,0
1412,40,Female,Chicago,81143.32052759876,0
1413,39,Male,Chicago,69222.28033048518,0
1414,56,Female,Seattle,68338.25671571644,0
1415,28,Male,Houston,40954.93185757314,0
1416,44,Female,Los Angeles,69486.26662156761,0
1417,35,Male,Miami,59988.63519475494,0
1418,37,Male,New York,54998.45304321578,0
1419,50,Male,Los Angeles,68123.73113699636,0
1420,40,Female,Chicago,77410.77332982175,0
1421,40,Male,New York,113747.57460510623,0
1422,45,Female,Miami,84132.33291795528,0
1423,31,Female,Los Angeles,91439.06705004541,0
1424,26,Male,Los Angeles,97616.37675936619,0
1425,24,Female,Houston,50899.434430775415,0
1426,18,Male,Los Angeles,61977.88572582111,0
1427,55,Male,Los Angeles,47377.23679544896,0
1428,23,Female,Miami,52954.45244161489,0
1429,32,Female,Miami,59293.93939680374,0
1430,32,Female,New York,52358.61793950944,0
1431,38,Male,Chicago,75602.56143489148,0
1432,43,Male,Miami,80821.07827599383,0
1433,43,Male,New York,37346.433366599056,0
1434,29,Female,Los Angeles,62197.953720393816,0
1435,33,Female,New York,62471.70935555137,0
1436,37,Female,New York,33189.841775600216,0
1437,32,Male,New York,50846.36459442661,0
1438,51,Male,Seattle,91836.30827885325,0
1439,39,Male,New York,91514.43773700148,0
1440,42,Male,Miami,30000.0,0
1441,41,Male,Austin,81803.22517905195,0
1442,46,Female,Austin,33242.81557494636,1
1443,36,Female,Austin,59962.94014839891,0
1444,22,Female,Austin,67567.01755769106,1
1445,38,Male,Seattle,88819.38426207812,0
1446,28,Male,Chicago,65635.30025006976,0
1447,29,Female,New York,44653.43914850343,0
1448,40,Male,Houston,40401.46148432085,0
1449,47,Female,Austin,74199.7166864164,0
1450,35,Female,Los Angeles,54155.01327514856,0
1451,38,Male,Austin,59782.65959724065,0
1452,52,Female,Austin,94261.61483689921,1
1453,37,Male,Los Angeles,80872.44827873475,0
1454,61,Female,Seattle,109672.39608970797,0
1455,40,Female,Los Angeles,44545.064483076756,0
1456,18,Male,Los Angeles,52270.21318092276,0
1457,42,Male,Seattle,74592.18323447404,0
1458,38,Female,Los Angeles,115469.93774791126,0
1459,47,Female,New York,50128.365348851294,0
1460,41,Male,Austin,70960.26615512099,0
1461,33,Female,Chicago,103030.75231894801,0
1462,22,Male,Seattle,71248.02537852798,0
1463,32,Male,Houston,95500.0963659041,1
1464,26,Male,Seattle,118937.23556714316,0
1465,29,Male,Miami,77378.09590757103,0
1466,40,Male,Houston,81462.01559503458,0
1467,51,Other,Miami,88573.62657200299,0
1468,38,Male,Seattle,47390.71255250739,0
1469,23,Male,Miami,32960.83195315367,0
1470,39,Male,Houston,73961.30978990711,1
1471,46,Female,New York,54371.76555438585,0
1472,28,Female,Seattle,96318.9554990906,0
1473,33,Male,Seattle,77857.42900922854,0
1474,35,Male,Los Angeles,95895.2850835882,0
1475,27,Male,Seattle,39958.777503804886,1
1476,41,Male,Austin,95038.41083734258,0
1477,33,Male,Austin,30000.0,0
1478,39,Male,Seattle,42009.74639514327,0
1479,26,Male,New York,85805.96098354366,0
1480,30,Female,Los Angeles,57435.96457228775,0
1481,42,Male,Chicago,59842.456383217315,0
1482,31,Female,Miami,72680.85693826426,0
1483,52,Female,Houston,105548.87517826112,0
1484,31,Female,Chicago,30000.0,0
1485,37,Male,Los Angeles,101217.65906744654,0
1486,44,Male,Austin,102686.50297853429,1
1487,20,Male,Austin,57390.65945096598,0
1488,18,Female,Austin,52627.8798252906,0
1489,19,Male,New York,67050.73308758244,0
1490,47,Female,Austin,52095.70743497195,0
1491,29,Female,Houston,78619.41426132072,0
1492,60,Male,Miami,81875.30625879581,0
1493,29,Female,Seattle,31152.261885565866,0
1494,36,Male,Seattle,46991.09561322406,1
1495,50,Male,Chicago,40371.524273528135,0
1496,55,Male,Miami,75367.187242438,0
1497,55,Male,Los Angeles,91808.30273508419,0
1498,47,Female,Miami,43164.1126541817,0
1499,45,Male,New York,91631.90265440826,0
1500,40,Male,Chicago,46880.012360227105,0
1501,42,Female,Chicago,87965.5489990658,0
1502,29,Female,New York,62906.71426185219,0
1503,26,Male,Miami,58957.482356726396,0
1504,34,Female,Austin,98561.26343691788,0
1505,33,Female,New York,114692.26827645222,0
1506,30,Male,Austin,30000.0,0
1507,41,Male,Houston,84985.89199436041,0
1508,44,Male,New York,74433.35605420735,0
1509,35,Female,Austin,86447.06268750894,0
1510,49,Female,Miami,34037.143390905396,0
1511,23,Female,Austin,42891.98361591315,0
1512,33,Female,New York,53214.256873383805,0
1513,27,Male,Los Angeles,75326.64421753319,0
1514,18,Male,Seattle,51683.65623831436,0
1515,34,Male,New York,61924.42777015664,0
1516,33,Female,Seattle,90763.19806374019,0
1517,50,Female,New York,121220.34047745835,0
1518,41,Male,Miami,88980.00648382967,0
1519,24,Female,Houston,91484.88010847196,0
1520,53,Male,Houston,65453.72388699918,0
1521,47,Male,Seattle,47734.91494321445,0
1522,40,Male,Miami,61851.05018178723,0
1523,32,Male,Austin,68552.44371530382,0
1524,25,Male,Miami,40996.55463076559,0
1525,31,Male,Miami,90378.01713632027,0
1526,45,Male,Los Angeles,107986.2633642218,0
1527,53,Male,Chicago,73060.54811793112,1
1528,50,Female,New York,97101.84943125298,0
1529,30,Male,Miami,100210.80357613636,0
1530,23,Other,Miami,44133.74441639728,0
1531,36,Male,Miami,30000.0,1
1532,18,Male,Houston,57524.60412206038,0
1533,38,Male,Miami,72397.06747820429,0
1534,33,Male,New York,40096.70610567085,0
1535,30,Female,Austin,105555.5895669596,0
1536,19,Male,Austin,118720.03913126467,0
1537,40,Female,Miami,74479.92370568354,0
1538,29,Female,New York,45455.06688984962,0
1539,23,Female,Los Angeles,82157.38371264288,0
1540,18,Female,Austin,45376.49276620278,0
1541,34,Female,Chicago,98577.33872552164,0
1542,52,Male,Houston,64214.21021882514,0
1543,51,Female,New York,88181.32140447722,0
1544,30,Male,Austin,92547.43152473975,0
1545,28,Male,Austin,83448.95034600484,0
1546,39,Male,Seattle,114632.01824429151,0
1547,25,Female,Los Angeles,74456.82790241053,0
1548,38,Female,Chicago,57420.11707626766,0
1549,42,Male,Chicago,30000.0,0
1550,47,Female,Chicago,30000.0,0
1551,33,Male,New York,86300.9526305517,0
1552,32,Male,Los Angeles,65403.89853322965,0
1553,26,Male,Miami,49615.10482762518,0
1554,26,Male,Seattle,42152.370777763994,0
1555,32,Male,Los Angeles,88523.85841678665,0
1556,38,Female,Los Angeles,45411.623851346936,0
1557,44,Female,Austin,110766.52467855392,0
1558,26,Male,Los Angeles,128774.66539336511,0
1559,49,Female,New York,47499.07970016073,0
1560,32,Female,Seattle,86745.62863565587,0
1561,34,Female,New York,81000.53983772472,0
1562,27,Female,Seattle,45308.77974294362,0
1563,18,Male,Seattle,45450.29808276321,0
1564,43,Female,Austin,66935.21945363776,0
1565,42,Female,New York,41540.26420776742,0
1566,32,Male,Seattle,97281.42402452898,0
1567,35,Male,Los Angeles,63847.237153554684,0
1568,40,Female,New York,41984.2908415293,0
1569,19,Male,Seattle,67775.26602791586,0
1570,29,Other,Chicago,81660.5825185588,0
1571,42,Male,New York,51888.80804887651,0
1572,22,Female,Austin,30000.0,0
1573,37,Male,Houston,73159.19426905835,1
1574,21,Female,New York,39575.009180130946,0
1575,39,Female,New York,50156.29167388477,0
1576,34,Male,New York,81727.62924747697,0
1577,18,Female,Seattle,55302.52760865971,0
1578,46,Male,New York,66472.20533001919,0
1579,27,Male,Houston,106326.27746593152,0
1580,26,Male,Miami,61199.06661611895,0
1581,37,Female,New York,120532.90356425272,0
1582,46,Male,Chicago,88497.86611837559,0
1583,24,Male,Houston,46715.6424547568,0
1584,35,Male,Miami,58091.15963803101,0
1585,39,Female,Seattle,38433.927873986184,1
1586,41,Female,New York,85936.40999825367,0
1587,36,Male,Miami,103112.86492721277,0
1588,31,Male,Chicago,61040.15400972767,0
1589,26,Female,Houston,30000.0,0
1590,35,Male,Houston,79011.74424909864,0
1591,24,Female,Seattle,48450.42758570713,0
1592,18,Female,Seattle,52233.27452219854,0
1593,39,Female,Seattle,77788.17915151104,0
1594,44,Male,Miami,100799.60300798586,0
1595,18,Female,New York,88487.54320300967,0
1596,24,Female,Los Angeles,80737.52470734544,0
1597,41,Female,Houston,66068.6974353364,0
1598,55,Male,Los Angeles,36989.10095860987,0
1599,35,Male,Austin,78698.55292496554,0
1600,27,Male,Houston,87943.2491173122,1
1601,33,Female,Seattle,55122.94133601032,1
1602,48,Female,New York,60840.91344927218,0
1603,28,Male,New York,97751.29810458093,0
1604,27,Male,Houston,60188.1120012462,0
1605,30,Male,Miami,63235.983781424366,0
1606,25,Female,Austin,67790.00470016024,0
1607,36,Female,Seattle,86638.93957348554,1
1608,51,Male,New York,77333.28010595567,1
1609,38,Male,Austin,75481.57501119995,0
1610,32,Male,Austin,107946.73282505703,0
1611,32,Female,New York,59762.02691555799,0
1612,19,Female,Chicago,46236.652421982944,0
1613,43,Female,Austin,95552.45136864875,0
1614,34,Male,New York,75773.29000353,0
1615,33,Female,Chicago,55268.845085998735,0
1616,66,Male,New York,61003.36465550582,0
1617,37,Female,New York,38151.74932173664,0
1618,27,Male,Austin,75792.00456970381,0
1619,30,Female,Miami,33464.4741006934,0
1620,46,Female,Miami,87050.70144076992,0
1621,36,Female,Seattle,56939.98211614268,0
1622,20,Female,New York,35149.229957299984,0
1623,44,Male,Seattle,97431.21966728046,0
1624,28,Male,Seattle,126409.85969449938,0
1625,53,Female,Seattle,80933.01272096459,0
1626,45,Male,Seattle,62864.47909306327,0
1627,30,Male,Houston,45998.29137957325,0
1628,47,Male,Austin,76545.86530262796,0
1629,35,Female,Austin,85918.31908499562,0
1630,43,Male,Houston,70172.32878739099,0
1631,39,Male,New York,92385.94807483512,0
1632,26,Male,Houston,107847.24219260161,0
1633,28,Male,New York,38507.79498358283,0
1634,45,Female,Miami,77351.23254297685,0
1635,31,Other,Austin,30000.0,1
1636,30,Female,Los Angeles,49648.779879379144,0
1637,25,Male,Chicago,87996.59894875354,0
1638,39,Female,Austin,68829.87311532577,0
1639,55,Female,Houston,30000.0,0
1640,24,Male,Houston,96247.77910025996,0
1641,35,Female,Miami,56419.15526545903,0
1642,49,Female,Houston,91272.1807189535,0
1643,34,Female,New York,82817.04936837456,0
1644,39,Female,New York,49171.80547315191,0
1645,24,Male,Los Angeles,91722.6529457653,1
1646,39,Male,Los Angeles,77965.41600498647,0
1647,33,Female,Austin,74376.19208172128,0
1648,44,Male,Los Angeles,58296.21939910703,0
1649,46,Male,New York,42431.899013014176,0
1650,60,Female,Seattle,59532.998404874226,0
1651,40,Female,Seattle,58988.791333724635,0
1652,38,Male,Los Angeles,91290.47421831773,0
1653,36,Female,Los Angeles,30000.0,0
1654,31,Female,New York,106767.87224917146,0
1655,38,Female,Miami,108139.88543887675,0
1656,32,Male,Austin,53974.90493690761,1
1657,36,Male,Houston,105039.34526678783,0
1658,48,Male,Austin,44860.452822864114,0
1659,24,Male,Chicago,98178.13867100552,0
1660,46,Male,Seattle,49508.52364250687,0
1661,48,Male,Seattle,95835.92227218277,0
1662,33,Male,New York,34065.16924723099,0
1663,18,Female,Austin,97071.30696289042,0
1664,28,Male,New York,102214.51430274037,0
1665,47,Female,Chicago,33260.67440580134,0
1666,34,Female,Austin,113931.48607440382,0
1667,25,Male,Chicago,95462.41254311976,0
1668,29,Female,Los Angeles,30000.0,0
1669,43,Female,Austin,57750.993275503264,0
1670,40,Male,Chicago,95940.04514201879,0
1671,32,Female,Houston,88077.79029621361,0
1672,31,Male,Houston,72794.68924693194,0
1673,31,Female,Seattle,93199.11624748188,0
1674,25,Male,Houston,48149.27044541799,0
1675,51,Female,Austin,71184.07350535087,0
1676,31,Male,Houston,48860.47004493284,0
1677,47,Female,Houston,73370.23150305553,1
1678,50,Male,Los Angeles,95025.77395063933,0
1679,44,Female,Seattle,89539.01199079021,0
1680,30,Female,New York,75572.24343878088,0
1681,39,Male,Seattle,94742.3437648953,0
1682,34,Female,Seattle,97204.45034391784,0
1683,25,Male,Seattle,114933.07178656431,0
1684,38,Female,Chicago,99186.70511368969,0
1685,23,Female,New York,86410.57545194445,0
1686,46,Female,Chicago,93352.28386609498,0
1687,30,Female,Los Angeles,76088.98535690964,0
1688,37,Male,Los Angeles,63001.264175166434,0
1689,37,Male,Miami,91690.22067758816,0
1690,32,Male,Miami,88928.10839312637,0
1691,40,Female,Los Angeles,77298.88181682151,0
1692,30,Male,Los Angeles,65135.14514600911,0
1693,43,Female,Chicago,63748.653598823126,0
1694,21,Female,Los Angeles,59782.236806505025,0
1695,36,Male,Austin,101392.69563962077,0
1696,54,Female,New York,99460.67396219142,0
1697,24,Male,Chicago,98387.54742146755,0
1698,28,Male,Los Angeles,43703.53519387815,0
1699,40,Female,Chicago,61017.72901087455,0
1700,36,Male,Chicago,63565.21813005618,0
1701,38,Male,Houston,54846.38824599386,0
1702,39,Female,Miami,116564.87746502932,0
1703,41,Male,Chicago,80011.61138873358,0
1704,46,Other,Seattle,78215.22979759272,0
1705,39,Other,Austin,58351.99161471067,0
1706,32,Male,Austin,91552.29967870351,0
1707,41,Male,Chicago,124788.4189915607,0
1708,53,Female,Seattle,72023.77555990976,0
1709,33,Male,Austin,64162.129961378356,0
1710,25,Male,Houston,67735.37143028803,0
1711,46,Female,Los Angeles,61948.70174263222,0
1712,33,Male,Chicago,69928.34838899883,0
1713,18,Female,Houston,54713.14970877083,0
1714,43,Male,New York,47836.27924775994,0
1715,29,Male,Houston,69469.02356057486,0
1716,34,Male,Miami,72027.46509779776,0
1717,38,Other,Miami,63172.13592404995,0
1718,36,Female,Los Angeles,106424.4571549082,0
1719,42,Female,Seattle,80387.26625785115,0
1720,30,Male,Los Angeles,88561.45369547972,0
1721,40,Male,Austin,89225.55864459343,0
1722,32,Male,Seattle,72616.14865202188,0
1723,42,Female,Seattle,75466.28662505826,0
1724,41,Female,Seattle,48495.80770395936,0
1725,25,Female,Seattle,86399.57115948218,1
1726,45,Male,Miami,61667.1326321185,0
1727,29,Female,Austin,54006.21545465608,0
1728,43,Male,Miami,102549.14968487245,0
1729,38,Other,Chicago,36693.97365534802,0
1730,53,Male,Austin,112976.89439167785,0
1731,32,Female,Miami,110998.26640890905,0
1732,31,Male,Los Angeles,64443.97323719131,0
1733,34,Male,Miami,114629.97696349808,0
1734,31,Female,Austin,47791.434155356066,0
1735,42,Male,Austin,94852.2236127574,0
1736,18,Male,Los Angeles,70419.99089524845,0
1737,24,Female,New York,30000.0,0
1738,24,Female,Austin,54224.72609788221,0
1739,44,Female,Miami,65637.43274936145,0
1740,52,Male,Los Angeles,89475.15779247967,0
1741,33,Female,Seattle,58072.93973541205,0
1742,33,Female,Austin,63171.36951474078,0
1743,35,Male,Houston,83524.59555504919,0
1744,46,Female,Seattle,82202.40004259594,0
1745,25,Male,Chicago,67706.86035840563,0
1746,37,Male,Austin,62428.864320994704,0
1747,44,Male,Los Angeles,93482.66159070052,0
1748,40,Male,Seattle,62288.33374173455,0
1749,36,Female,Miami,40265.34941336566,0
1750,45,Female,Miami,60139.98876503316,0
1751,18,Female,Austin,83670.41677099258,0
1752,41,Female,New York,66267.7347064194,0
1753,28,Male,Houston,57430.901940895,0
1754,18,Female,Austin,38629.922472809834,0
1755,40,Female,Los Angeles,66401.5834712724,0
1756,48,Male,Seattle,75697.82124632734,0
1757,33,Female,Houston,44815.389690698255,0
1758,44,Other,New York,65267.821658805675,0
1759,51,Female,Austin,42652.60895467787,0
1760,48,Female,Chicago,66780.54246949771,0
1761,51,Male,Houston,113137.38405444266,0
1762,42,Male,New York,74292.8318626693,0
1763,35,Male,Austin,30460.665868848948,0
1764,18,Female,Austin,78278.25695361687,0
1765,32,Female,Los Angeles,102795.35457985316,0
1766,26,Other,Austin,35398.58721900411,0
1767,56,Male,Chicago,43862.66956706444,0
1768,33,Male,Austin,76458.7119400991,0
1769,36,Female,Miami,67822.11368369164,0
1770,40,Female,New York,100279.2342591677,0
1771,35,Male,Miami,65484.07368062058,0
1772,51,Female,Austin,90636.18747473092,0
